,Date,Area,Price
0,2019-04-01,U.S.,2.98
1,2019-03-01,U.S.,3.59
2,2019-02-01,U.S.,3.79
3,2019-01-01,U.S.,4.16
4,2018-12-01,U.S.,4.89
5,2018-11-01,U.S.,4.32
6,2018-10-01,U.S.,3.5
7,2018-09-01,U.S.,3.21
8,2018-08-01,U.S.,3.39
9,2018-07-01,U.S.,3.41
10,2018-06-01,U.S.,3.21
11,2018-05-01,U.S.,3.15
12,2018-04-01,U.S.,3.25
13,2018-03-01,U.S.,3.32
14,2018-02-01,U.S.,3.74
15,2018-01-01,U.S.,5.35
16,2017-12-01,U.S.,3.81
17,2017-11-01,U.S.,3.5
18,2017-10-01,U.S.,3.27
19,2017-09-01,U.S.,3.31
20,2017-08-01,U.S.,3.27
21,2017-07-01,U.S.,3.32
22,2017-06-01,U.S.,3.41
23,2017-05-01,U.S.,3.61
24,2017-04-01,U.S.,3.5
25,2017-03-01,U.S.,3.52
26,2017-02-01,U.S.,3.74
27,2017-01-01,U.S.,4.33
28,2016-12-01,U.S.,4.15
29,2016-11-01,U.S.,3.14
30,2016-10-01,U.S.,3.23
31,2016-09-01,U.S.,3.18
32,2016-08-01,U.S.,3.07
33,2016-07-01,U.S.,3.07
34,2016-06-01,U.S.,2.77
35,2016-05-01,U.S.,2.49
36,2016-04-01,U.S.,2.52
37,2016-03-01,U.S.,2.33
38,2016-02-01,U.S.,2.83
39,2016-01-01,U.S.,3.18
40,2015-12-01,U.S.,2.72
41,2015-11-01,U.S.,2.78
42,2015-10-01,U.S.,3.04
43,2015-09-01,U.S.,3.2
44,2015-08-01,U.S.,3.23
45,2015-07-01,U.S.,3.23
46,2015-06-01,U.S.,3.25
47,2015-05-01,U.S.,3.28
48,2015-04-01,U.S.,3.24
49,2015-03-01,U.S.,3.71
50,2015-02-01,U.S.,5.02
51,2015-01-01,U.S.,4.31
52,2014-12-01,U.S.,4.5
53,2014-11-01,U.S.,4.68
54,2014-10-01,U.S.,4.23
55,2014-09-01,U.S.,4.34
56,2014-08-01,U.S.,4.25
57,2014-07-01,U.S.,4.58
58,2014-06-01,U.S.,4.99
59,2014-05-01,U.S.,5.09
60,2014-04-01,U.S.,5.25
61,2014-03-01,U.S.,6.29
62,2014-02-01,U.S.,7.8
63,2014-01-01,U.S.,7.46
64,2013-12-01,U.S.,5.11
65,2013-11-01,U.S.,4.36
66,2013-10-01,U.S.,4.26
67,2013-09-01,U.S.,4.22
68,2013-08-01,U.S.,4.03
69,2013-07-01,U.S.,4.34
70,2013-06-01,U.S.,4.56
71,2013-05-01,U.S.,4.79
72,2013-04-01,U.S.,4.84
73,2013-03-01,U.S.,4.5
74,2013-02-01,U.S.,4.59
75,2013-01-01,U.S.,4.56
76,2012-12-01,U.S.,4.35
77,2012-11-01,U.S.,4.43
78,2012-10-01,U.S.,4.0
79,2012-09-01,U.S.,3.54
80,2012-08-01,U.S.,3.61
81,2012-07-01,U.S.,3.54
82,2012-06-01,U.S.,3.21
83,2012-05-01,U.S.,3.05
84,2012-04-01,U.S.,2.81
85,2012-03-01,U.S.,3.09
86,2012-02-01,U.S.,3.46
87,2012-01-01,U.S.,3.82
88,2011-12-01,U.S.,4.18
89,2011-11-01,U.S.,4.26
90,2011-10-01,U.S.,4.49
91,2011-09-01,U.S.,4.71
92,2011-08-01,U.S.,4.85
93,2011-07-01,U.S.,5.13
94,2011-06-01,U.S.,5.2
95,2011-05-01,U.S.,5.04
96,2011-04-01,U.S.,5.03
97,2011-03-01,U.S.,4.84
98,2011-02-01,U.S.,5.29
99,2011-01-01,U.S.,5.66
100,2010-12-01,U.S.,5.68
101,2010-11-01,U.S.,4.55
102,2010-10-01,U.S.,4.45
103,2010-09-01,U.S.,4.61
104,2010-08-01,U.S.,5.06
105,2010-07-01,U.S.,5.34
106,2010-06-01,U.S.,5.31
107,2010-05-01,U.S.,4.96
108,2010-04-01,U.S.,4.91
109,2010-03-01,U.S.,5.47
110,2010-02-01,U.S.,6.27
111,2010-01-01,U.S.,6.98
112,2009-12-01,U.S.,6.24
113,2009-11-01,U.S.,5.06
114,2009-10-01,U.S.,5.04
115,2009-09-01,U.S.,4.02
116,2009-08-01,U.S.,4.3
117,2009-07-01,U.S.,4.47
118,2009-06-01,U.S.,4.62
119,2009-05-01,U.S.,4.7
120,2009-04-01,U.S.,4.7
121,2009-03-01,U.S.,4.92
122,2009-02-01,U.S.,5.62
123,2009-01-01,U.S.,6.62
124,2008-12-01,U.S.,6.9
125,2008-11-01,U.S.,6.64
126,2008-10-01,U.S.,6.74
127,2008-09-01,U.S.,7.81
128,2008-08-01,U.S.,8.97
129,2008-07-01,U.S.,11.71
130,2008-06-01,U.S.,12.41
131,2008-05-01,U.S.,10.97
132,2008-04-01,U.S.,10.19
133,2008-03-01,U.S.,9.53
134,2008-02-01,U.S.,8.87
135,2008-01-01,U.S.,8.52
136,2007-12-01,U.S.,7.93
137,2007-11-01,U.S.,7.28
138,2007-10-01,U.S.,7.0
139,2007-09-01,U.S.,6.33
140,2007-08-01,U.S.,6.83
141,2007-07-01,U.S.,7.03
142,2007-06-01,U.S.,7.8
143,2007-05-01,U.S.,7.96
144,2007-04-01,U.S.,7.77
145,2007-03-01,U.S.,7.64
146,2007-02-01,U.S.,8.18
147,2007-01-01,U.S.,7.08
148,2006-12-01,U.S.,7.57
149,2006-11-01,U.S.,7.48
150,2006-10-01,U.S.,5.76
151,2006-09-01,U.S.,6.27
152,2006-08-01,U.S.,7.56
153,2006-07-01,U.S.,6.69
154,2006-06-01,U.S.,6.69
155,2006-05-01,U.S.,6.89
156,2006-04-01,U.S.,7.32
157,2006-03-01,U.S.,7.36
158,2006-02-01,U.S.,8.0
159,2006-01-01,U.S.,9.15
160,2005-12-01,U.S.,11.26
161,2005-11-01,U.S.,9.87
162,2005-10-01,U.S.,11.84
163,2005-09-01,U.S.,10.99
164,2005-08-01,U.S.,8.67
165,2005-07-01,U.S.,7.57
166,2005-06-01,U.S.,7.08
167,2005-05-01,U.S.,6.83
168,2005-04-01,U.S.,7.27
169,2005-03-01,U.S.,6.84
170,2005-02-01,U.S.,6.42
171,2005-01-01,U.S.,6.72
172,2004-12-01,U.S.,6.88
173,2004-11-01,U.S.,6.71
174,2004-10-01,U.S.,6.05
175,2004-09-01,U.S.,5.39
176,2004-08-01,U.S.,5.97
177,2004-07-01,U.S.,6.24
178,2004-06-01,U.S.,6.52
179,2004-05-01,U.S.,6.3
180,2004-04-01,U.S.,5.74
181,2004-03-01,U.S.,5.5
182,2004-02-01,U.S.,5.76
183,2004-01-01,U.S.,6.37
184,2003-12-01,U.S.,5.69
185,2003-11-01,U.S.,4.85
186,2003-10-01,U.S.,4.98
187,2003-09-01,U.S.,5.12
188,2003-08-01,U.S.,5.23
189,2003-07-01,U.S.,5.45
190,2003-06-01,U.S.,6.08
191,2003-05-01,U.S.,5.7
192,2003-04-01,U.S.,5.38
193,2003-03-01,U.S.,7.05
194,2003-02-01,U.S.,6.47
195,2003-01-01,U.S.,5.33
196,2002-12-01,U.S.,4.72
197,2002-11-01,U.S.,4.35
198,2002-10-01,U.S.,4.19
199,2002-09-01,U.S.,3.71
200,2002-08-01,U.S.,3.42
201,2002-07-01,U.S.,3.49
202,2002-06-01,U.S.,3.61
203,2002-05-01,U.S.,3.78
204,2002-04-01,U.S.,3.8
205,2002-03-01,U.S.,3.37
206,2002-02-01,U.S.,2.86
207,2002-01-01,U.S.,3.1
0,2012-10-01,Alabama,3.74
1,2012-09-01,Alabama,3.17
2,2012-08-01,Alabama,3.17
3,2012-07-01,Alabama,3.27
4,2012-06-01,Alabama,2.82
5,2012-05-01,Alabama,2.74
6,2011-09-01,Alabama,4.25
7,2011-08-01,Alabama,4.23
8,2011-07-01,Alabama,4.83
9,2011-06-01,Alabama,4.61
10,2011-05-01,Alabama,4.5
11,2011-04-01,Alabama,4.74
12,2011-02-01,Alabama,4.62
13,2011-01-01,Alabama,5.02
14,2010-12-01,Alabama,4.83
15,2010-11-01,Alabama,4.17
16,2010-10-01,Alabama,3.86
17,2010-09-01,Alabama,4.2
18,2010-08-01,Alabama,4.6
19,2010-07-01,Alabama,5.42
20,2010-06-01,Alabama,4.88
21,2010-05-01,Alabama,4.54
22,2010-04-01,Alabama,4.59
23,2010-03-01,Alabama,4.87
24,2010-02-01,Alabama,5.88
25,2010-01-01,Alabama,6.44
26,2009-12-01,Alabama,5.65
27,2009-11-01,Alabama,4.2
28,2009-10-01,Alabama,4.41
29,2009-09-01,Alabama,3.45
30,2009-08-01,Alabama,3.68
31,2009-07-01,Alabama,3.69
32,2009-06-01,Alabama,4.0
33,2009-05-01,Alabama,4.03
34,2009-04-01,Alabama,3.93
35,2009-03-01,Alabama,4.46
36,2009-02-01,Alabama,5.2
37,2009-01-01,Alabama,5.89
38,2008-12-01,Alabama,7.29
39,2008-11-01,Alabama,8.45
40,2008-10-01,Alabama,6.03
41,2008-09-01,Alabama,9.16
42,2008-08-01,Alabama,9.52
43,2008-07-01,Alabama,12.44
44,2008-06-01,Alabama,13.64
45,2008-02-01,Alabama,10.01
46,2008-01-01,Alabama,8.83
47,2007-12-01,Alabama,7.64
48,2007-11-01,Alabama,7.75
49,2007-10-01,Alabama,6.77
50,2007-09-01,Alabama,6.44
51,2007-08-01,Alabama,7.01
52,2007-07-01,Alabama,6.81
53,2007-06-01,Alabama,7.76
54,2007-05-01,Alabama,7.45
55,2007-04-01,Alabama,7.38
56,2007-03-01,Alabama,6.97
57,2007-02-01,Alabama,8.0
58,2007-01-01,Alabama,6.75
59,2006-12-01,Alabama,7.37
60,2006-11-01,Alabama,6.99
61,2006-10-01,Alabama,6.25
62,2006-09-01,Alabama,6.56
63,2006-08-01,Alabama,7.74
64,2006-07-01,Alabama,7.12
65,2006-06-01,Alabama,6.81
66,2006-05-01,Alabama,6.98
67,2006-04-01,Alabama,7.96
68,2006-03-01,Alabama,7.73
69,2006-02-01,Alabama,9.13
70,2006-01-01,Alabama,10.47
71,2005-12-01,Alabama,14.05
72,2005-11-01,Alabama,12.76
73,2005-10-01,Alabama,14.9
74,2005-09-01,Alabama,13.52
75,2005-08-01,Alabama,9.49
76,2005-07-01,Alabama,7.8
77,2005-06-01,Alabama,7.61
78,2005-01-01,Alabama,6.67
79,2004-12-01,Alabama,7.5
80,2004-09-01,Alabama,5.44
81,2004-08-01,Alabama,6.08
82,2004-07-01,Alabama,6.28
83,2004-06-01,Alabama,6.56
84,2004-05-01,Alabama,6.88
85,2004-04-01,Alabama,6.12
86,2004-01-01,Alabama,5.76
87,2003-12-01,Alabama,6.48
88,2003-11-01,Alabama,4.75
89,2003-08-01,Alabama,5.3
90,2003-07-01,Alabama,5.61
91,2003-06-01,Alabama,6.35
92,2003-04-01,Alabama,6.28
93,2003-03-01,Alabama,7.0
94,2003-01-01,Alabama,5.54
0,2019-04-01,Alaska,7.87
1,2019-03-01,Alaska,7.72
2,2019-02-01,Alaska,7.72
3,2019-01-01,Alaska,7.72
4,2018-12-01,Alaska,7.72
5,2018-11-01,Alaska,7.72
6,2018-10-01,Alaska,7.72
7,2018-09-01,Alaska,7.72
8,2018-08-01,Alaska,7.72
9,2018-07-01,Alaska,7.76
10,2018-06-01,Alaska,7.76
11,2018-05-01,Alaska,7.76
12,2018-04-01,Alaska,7.76
13,2018-03-01,Alaska,8.44
14,2018-02-01,Alaska,8.44
15,2018-01-01,Alaska,8.44
16,2017-12-01,Alaska,8.13
17,2017-11-01,Alaska,8.13
18,2017-10-01,Alaska,8.09
19,2017-09-01,Alaska,8.09
20,2017-08-01,Alaska,8.09
21,2017-07-01,Alaska,8.09
22,2017-06-01,Alaska,8.09
23,2017-05-01,Alaska,8.09
24,2017-04-01,Alaska,8.09
25,2017-03-01,Alaska,8.09
26,2017-02-01,Alaska,8.09
27,2017-01-01,Alaska,8.09
28,2016-12-01,Alaska,7.21
29,2016-11-01,Alaska,6.91
30,2016-10-01,Alaska,6.86
31,2016-09-01,Alaska,6.52
32,2016-08-01,Alaska,6.49
33,2016-07-01,Alaska,6.81
34,2016-06-01,Alaska,7.1
35,2016-05-01,Alaska,6.43
36,2016-04-01,Alaska,6.47
37,2016-03-01,Alaska,6.34
38,2016-02-01,Alaska,6.43
39,2016-01-01,Alaska,6.47
40,2015-12-01,Alaska,5.44
41,2015-11-01,Alaska,5.48
42,2015-10-01,Alaska,5.45
43,2015-09-01,Alaska,5.48
44,2015-08-01,Alaska,5.21
45,2015-07-01,Alaska,5.19
46,2015-06-01,Alaska,5.14
47,2015-05-01,Alaska,4.86
48,2015-04-01,Alaska,5.47
49,2015-03-01,Alaska,5.41
50,2015-02-01,Alaska,5.49
51,2015-01-01,Alaska,5.95
52,2014-12-01,Alaska,5.13
53,2014-11-01,Alaska,4.97
54,2014-10-01,Alaska,4.96
55,2014-09-01,Alaska,5.33
56,2014-08-01,Alaska,5.27
57,2014-07-01,Alaska,5.26
58,2014-06-01,Alaska,5.42
59,2014-05-01,Alaska,5.49
60,2014-04-01,Alaska,5.47
61,2014-03-01,Alaska,4.5
62,2014-02-01,Alaska,4.56
63,2014-01-01,Alaska,4.61
64,2013-12-01,Alaska,4.8
65,2013-11-01,Alaska,4.79
66,2013-10-01,Alaska,4.78
67,2013-09-01,Alaska,5.11
68,2013-08-01,Alaska,4.86
69,2013-07-01,Alaska,4.82
70,2013-06-01,Alaska,4.78
71,2013-05-01,Alaska,4.6
72,2013-04-01,Alaska,4.43
73,2013-03-01,Alaska,4.61
74,2013-02-01,Alaska,4.63
75,2013-01-01,Alaska,4.63
76,2012-12-01,Alaska,4.13
77,2012-11-01,Alaska,4.11
78,2012-10-01,Alaska,4.17
79,2012-09-01,Alaska,4.14
80,2012-08-01,Alaska,4.16
81,2012-07-01,Alaska,3.95
82,2012-06-01,Alaska,4.05
83,2012-05-01,Alaska,4.1
84,2012-04-01,Alaska,4.43
85,2012-03-01,Alaska,4.57
86,2012-02-01,Alaska,4.83
87,2012-01-01,Alaska,4.94
88,2011-12-01,Alaska,4.94
89,2011-11-01,Alaska,5.1
90,2011-10-01,Alaska,4.89
91,2011-09-01,Alaska,4.91
92,2011-08-01,Alaska,4.98
93,2011-07-01,Alaska,4.98
94,2011-06-01,Alaska,5.27
95,2011-05-01,Alaska,5.34
96,2011-04-01,Alaska,5.23
97,2011-03-01,Alaska,4.91
98,2011-02-01,Alaska,5.05
99,2011-01-01,Alaska,4.94
100,2007-12-01,Alaska,3.49
101,2007-11-01,Alaska,3.57
102,2007-10-01,Alaska,3.51
103,2007-09-01,Alaska,3.64
104,2007-08-01,Alaska,3.57
105,2007-07-01,Alaska,3.57
106,2007-06-01,Alaska,3.48
107,2007-05-01,Alaska,3.56
108,2007-04-01,Alaska,3.64
109,2007-03-01,Alaska,3.59
110,2007-02-01,Alaska,3.54
111,2007-01-01,Alaska,3.75
112,2006-12-01,Alaska,3.88
113,2006-11-01,Alaska,3.94
114,2006-10-01,Alaska,3.79
115,2006-09-01,Alaska,3.72
116,2006-08-01,Alaska,3.38
117,2006-07-01,Alaska,3.51
118,2006-06-01,Alaska,3.74
119,2006-05-01,Alaska,3.63
120,2006-04-01,Alaska,3.68
121,2006-03-01,Alaska,3.42
122,2006-02-01,Alaska,3.52
123,2006-01-01,Alaska,3.52
124,2005-12-01,Alaska,3.66
125,2005-11-01,Alaska,3.58
126,2005-10-01,Alaska,3.59
127,2005-09-01,Alaska,3.53
128,2005-08-01,Alaska,3.54
129,2005-07-01,Alaska,3.54
130,2005-06-01,Alaska,3.32
131,2005-05-01,Alaska,3.38
132,2005-04-01,Alaska,3.31
133,2005-03-01,Alaska,3.17
134,2005-02-01,Alaska,3.12
135,2005-01-01,Alaska,3.11
136,2004-12-01,Alaska,2.78
137,2004-11-01,Alaska,2.78
138,2004-10-01,Alaska,2.78
139,2004-09-01,Alaska,2.78
140,2004-08-01,Alaska,2.77
141,2004-07-01,Alaska,2.69
142,2004-06-01,Alaska,2.81
143,2004-05-01,Alaska,2.8
144,2004-04-01,Alaska,2.85
145,2004-03-01,Alaska,2.81
146,2004-02-01,Alaska,2.78
147,2004-01-01,Alaska,2.78
148,2003-12-01,Alaska,2.64
149,2003-11-01,Alaska,2.64
150,2003-10-01,Alaska,2.65
151,2003-09-01,Alaska,2.5
152,2003-08-01,Alaska,2.58
153,2003-07-01,Alaska,2.57
154,2003-06-01,Alaska,2.07
155,2003-04-01,Alaska,2.11
156,2003-03-01,Alaska,2.02
157,2003-02-01,Alaska,2.03
158,2003-01-01,Alaska,2.02
159,2002-12-01,Alaska,1.98
160,2002-11-01,Alaska,2.02
161,2002-10-01,Alaska,2.02
162,2002-09-01,Alaska,2.11
163,2002-08-01,Alaska,2.12
164,2002-07-01,Alaska,2.12
165,2002-06-01,Alaska,2.4
166,2002-05-01,Alaska,2.38
167,2002-04-01,Alaska,2.46
168,2002-03-01,Alaska,2.77
169,2002-02-01,Alaska,2.57
0,2018-02-01,Arizona,3.33
1,2015-08-01,Arizona,3.47
2,2015-07-01,Arizona,3.54
3,2015-06-01,Arizona,3.47
4,2015-05-01,Arizona,3.73
5,2014-11-01,Arizona,4.88
6,2014-10-01,Arizona,4.57
7,2014-09-01,Arizona,4.89
8,2014-08-01,Arizona,4.78
9,2014-07-01,Arizona,5.17
10,2014-06-01,Arizona,5.32
11,2014-05-01,Arizona,5.78
12,2014-04-01,Arizona,6.06
13,2014-02-01,Arizona,7.51
14,2014-01-01,Arizona,5.85
15,2013-12-01,Arizona,5.32
16,2013-11-01,Arizona,4.65
17,2013-10-01,Arizona,4.48
18,2013-09-01,Arizona,4.42
19,2013-08-01,Arizona,4.18
20,2013-07-01,Arizona,4.33
21,2013-06-01,Arizona,4.68
22,2013-05-01,Arizona,4.73
23,2013-04-01,Arizona,5.35
24,2013-03-01,Arizona,4.87
25,2013-01-01,Arizona,4.52
26,2012-12-01,Arizona,4.53
27,2012-11-01,Arizona,4.8
28,2012-10-01,Arizona,3.95
29,2012-09-01,Arizona,3.59
30,2012-08-01,Arizona,3.6
31,2012-07-01,Arizona,3.51
32,2012-06-01,Arizona,3.36
33,2012-05-01,Arizona,3.1
34,2012-04-01,Arizona,2.85
35,2012-01-01,Arizona,3.61
36,2011-12-01,Arizona,4.47
37,2011-11-01,Arizona,4.26
38,2011-10-01,Arizona,4.39
39,2011-09-01,Arizona,4.89
40,2011-08-01,Arizona,4.95
41,2011-07-01,Arizona,5.15
42,2011-06-01,Arizona,5.49
43,2011-02-01,Arizona,5.47
44,2011-01-01,Arizona,5.13
45,2010-12-01,Arizona,5.11
46,2010-11-01,Arizona,4.35
47,2010-10-01,Arizona,4.05
48,2010-09-01,Arizona,4.11
49,2010-08-01,Arizona,4.65
50,2010-07-01,Arizona,5.1
51,2010-06-01,Arizona,4.94
52,2010-05-01,Arizona,4.74
53,2010-04-01,Arizona,4.94
54,2010-03-01,Arizona,5.32
55,2010-02-01,Arizona,6.33
56,2010-01-01,Arizona,6.87
57,2009-12-01,Arizona,5.98
58,2009-11-01,Arizona,4.61
59,2009-10-01,Arizona,4.78
60,2009-09-01,Arizona,3.79
61,2009-08-01,Arizona,3.94
62,2009-07-01,Arizona,3.94
63,2009-06-01,Arizona,3.89
64,2009-05-01,Arizona,3.74
65,2009-04-01,Arizona,3.88
66,2009-03-01,Arizona,3.33
67,2009-02-01,Arizona,4.08
68,2009-01-01,Arizona,5.06
69,2008-12-01,Arizona,5.89
70,2008-11-01,Arizona,4.88
71,2008-10-01,Arizona,5.12
72,2008-09-01,Arizona,6.75
73,2008-08-01,Arizona,8.39
74,2008-07-01,Arizona,11.57
75,2008-06-01,Arizona,11.88
76,2008-05-01,Arizona,10.6
77,2008-04-01,Arizona,10.14
78,2008-03-01,Arizona,9.45
79,2008-02-01,Arizona,8.65
80,2008-01-01,Arizona,8.14
81,2007-12-01,Arizona,7.07
82,2007-11-01,Arizona,6.58
83,2007-10-01,Arizona,6.57
84,2007-09-01,Arizona,5.63
85,2007-08-01,Arizona,6.38
86,2007-07-01,Arizona,6.51
87,2007-06-01,Arizona,7.45
88,2007-05-01,Arizona,7.63
89,2007-04-01,Arizona,7.46
90,2007-03-01,Arizona,7.66
91,2007-02-01,Arizona,7.9
92,2007-01-01,Arizona,6.9
93,2006-12-01,Arizona,7.43
94,2006-11-01,Arizona,6.98
95,2006-10-01,Arizona,5.13
96,2006-09-01,Arizona,5.85
97,2006-08-01,Arizona,6.94
98,2006-07-01,Arizona,6.16
99,2006-06-01,Arizona,5.96
100,2006-05-01,Arizona,6.03
101,2006-04-01,Arizona,6.48
102,2006-03-01,Arizona,6.64
103,2006-02-01,Arizona,7.4
104,2006-01-01,Arizona,8.59
105,2005-12-01,Arizona,11.59
106,2005-11-01,Arizona,8.97
107,2005-10-01,Arizona,11.39
108,2005-09-01,Arizona,10.28
109,2005-08-01,Arizona,8.09
110,2005-07-01,Arizona,7.19
111,2005-06-01,Arizona,6.67
112,2005-05-01,Arizona,6.57
113,2005-04-01,Arizona,7.08
114,2005-02-01,Arizona,6.12
115,2005-01-01,Arizona,5.87
116,2004-12-01,Arizona,6.57
117,2004-11-01,Arizona,6.73
118,2004-10-01,Arizona,5.48
119,2004-09-01,Arizona,4.83
120,2004-08-01,Arizona,5.9
121,2004-07-01,Arizona,6.24
122,2004-06-01,Arizona,6.39
123,2004-05-01,Arizona,5.99
124,2004-04-01,Arizona,5.54
125,2004-03-01,Arizona,5.2
126,2004-02-01,Arizona,5.39
127,2004-01-01,Arizona,5.84
128,2003-12-01,Arizona,5.75
129,2003-11-01,Arizona,4.65
130,2003-10-01,Arizona,4.71
131,2003-09-01,Arizona,4.93
132,2003-08-01,Arizona,4.96
133,2003-07-01,Arizona,5.22
134,2003-06-01,Arizona,5.74
135,2003-04-01,Arizona,4.18
136,2003-03-01,Arizona,6.22
137,2003-02-01,Arizona,6.28
138,2003-01-01,Arizona,4.96
139,2002-12-01,Arizona,4.55
140,2002-11-01,Arizona,3.75
141,2002-10-01,Arizona,3.57
142,2002-09-01,Arizona,3.1
143,2002-08-01,Arizona,2.97
144,2002-07-01,Arizona,3.08
145,2002-06-01,Arizona,2.94
146,2002-05-01,Arizona,3.0
147,2002-04-01,Arizona,3.31
148,2002-03-01,Arizona,3.28
149,2002-02-01,Arizona,2.54
150,2002-01-01,Arizona,2.62
0,2012-12-01,Arkansas,3.93
1,2012-11-01,Arkansas,3.89
2,2012-10-01,Arkansas,3.73
3,2012-08-01,Arkansas,3.73
4,2012-07-01,Arkansas,3.37
5,2012-06-01,Arkansas,2.97
6,2012-04-01,Arkansas,2.31
7,2011-09-01,Arkansas,4.6
8,2011-08-01,Arkansas,5.01
9,2011-07-01,Arkansas,5.16
10,2011-06-01,Arkansas,5.18
11,2011-05-01,Arkansas,5.07
12,2011-04-01,Arkansas,4.71
13,2011-01-01,Arkansas,5.02
14,2010-11-01,Arkansas,4.1
15,2010-10-01,Arkansas,3.86
16,2010-09-01,Arkansas,4.46
17,2010-08-01,Arkansas,5.0
18,2010-07-01,Arkansas,5.58
19,2010-06-01,Arkansas,5.36
20,2010-05-01,Arkansas,4.56
21,2010-01-01,Arkansas,6.75
22,2009-11-01,Arkansas,4.06
23,2009-10-01,Arkansas,4.29
24,2009-09-01,Arkansas,3.13
25,2009-08-01,Arkansas,4.0
26,2009-07-01,Arkansas,4.29
27,2009-06-01,Arkansas,4.08
28,2009-05-01,Arkansas,3.61
29,2009-04-01,Arkansas,3.59
30,2009-03-01,Arkansas,3.99
31,2009-02-01,Arkansas,4.38
32,2009-01-01,Arkansas,5.14
33,2008-10-01,Arkansas,4.47
34,2008-09-01,Arkansas,7.28
35,2008-08-01,Arkansas,9.33
36,2008-07-01,Arkansas,11.87
37,2008-06-01,Arkansas,12.72
38,2008-05-01,Arkansas,11.39
39,2008-04-01,Arkansas,10.49
40,2008-03-01,Arkansas,9.94
41,2008-02-01,Arkansas,8.85
42,2008-01-01,Arkansas,8.26
43,2007-12-01,Arkansas,7.72
44,2007-11-01,Arkansas,6.57
45,2007-10-01,Arkansas,7.11
46,2007-09-01,Arkansas,6.08
47,2007-08-01,Arkansas,6.49
48,2007-07-01,Arkansas,6.69
49,2007-06-01,Arkansas,7.66
50,2007-05-01,Arkansas,7.67
51,2007-04-01,Arkansas,7.64
52,2007-03-01,Arkansas,7.43
53,2007-02-01,Arkansas,8.33
54,2007-01-01,Arkansas,7.84
55,2006-12-01,Arkansas,7.48
56,2006-11-01,Arkansas,7.02
57,2006-10-01,Arkansas,4.81
58,2006-09-01,Arkansas,5.61
59,2006-08-01,Arkansas,7.26
60,2006-07-01,Arkansas,5.99
61,2006-06-01,Arkansas,6.15
62,2006-05-01,Arkansas,6.33
63,2006-04-01,Arkansas,7.12
64,2006-03-01,Arkansas,6.81
65,2006-02-01,Arkansas,7.66
66,2006-01-01,Arkansas,8.17
67,2005-11-01,Arkansas,8.83
68,2005-09-01,Arkansas,11.49
69,2005-08-01,Arkansas,9.18
70,2005-07-01,Arkansas,7.59
71,2005-06-01,Arkansas,7.55
72,2005-05-01,Arkansas,6.73
73,2005-04-01,Arkansas,7.78
74,2004-10-01,Arkansas,6.41
75,2004-09-01,Arkansas,5.16
76,2004-08-01,Arkansas,6.07
77,2004-07-01,Arkansas,6.31
78,2004-06-01,Arkansas,6.48
79,2004-05-01,Arkansas,6.7
80,2004-03-01,Arkansas,5.74
81,2004-02-01,Arkansas,5.63
82,2004-01-01,Arkansas,6.35
83,2003-10-01,Arkansas,5.0
84,2003-09-01,Arkansas,3.31
85,2003-08-01,Arkansas,3.38
86,2003-07-01,Arkansas,2.88
87,2003-06-01,Arkansas,3.71
88,2003-04-01,Arkansas,4.34
89,2003-03-01,Arkansas,7.25
90,2003-02-01,Arkansas,6.42
91,2003-01-01,Arkansas,6.04
92,2002-10-01,Arkansas,4.14
93,2002-09-01,Arkansas,3.49
0,2019-04-01,California,3.28
1,2019-03-01,California,4.53
2,2018-12-01,California,6.34
3,2018-10-01,California,3.78
4,2018-09-01,California,3.58
5,2018-08-01,California,5.88
6,2018-07-01,California,7.92
7,2018-06-01,California,3.36
8,2018-05-01,California,2.88
9,2018-04-01,California,3.06
10,2018-02-01,California,3.72
11,2018-01-01,California,3.79
12,2016-12-01,California,4.05
13,2016-11-01,California,3.22
14,2016-10-01,California,3.33
15,2016-09-01,California,3.51
16,2016-08-01,California,3.39
17,2016-07-01,California,3.42
18,2016-06-01,California,2.95
19,2016-04-01,California,2.43
20,2016-03-01,California,2.52
21,2016-02-01,California,2.8
22,2016-01-01,California,3.02
23,2015-12-01,California,2.96
24,2015-11-01,California,2.95
25,2015-10-01,California,3.19
26,2015-09-01,California,3.29
27,2015-08-01,California,3.53
28,2015-07-01,California,3.54
29,2015-06-01,California,3.52
30,2015-05-01,California,3.45
31,2015-03-01,California,3.5
32,2015-02-01,California,3.73
33,2014-12-01,California,4.7
34,2014-11-01,California,4.86
35,2014-10-01,California,4.62
36,2014-09-01,California,4.81
37,2014-08-01,California,4.81
38,2014-07-01,California,5.07
39,2014-06-01,California,5.44
40,2014-05-01,California,5.47
41,2014-04-01,California,5.4
42,2014-03-01,California,5.81
43,2014-02-01,California,6.86
44,2014-01-01,California,5.24
45,2013-12-01,California,5.16
46,2013-11-01,California,4.47
47,2013-10-01,California,4.45
48,2013-09-01,California,4.44
49,2013-08-01,California,4.29
50,2013-07-01,California,4.45
51,2013-06-01,California,4.55
52,2013-04-01,California,4.82
53,2013-03-01,California,4.47
54,2013-02-01,California,4.23
55,2013-01-01,California,4.23
56,2012-12-01,California,4.35
57,2012-11-01,California,4.41
58,2012-10-01,California,4.16
59,2012-09-01,California,3.7
60,2012-08-01,California,3.63
61,2012-07-01,California,3.63
62,2012-06-01,California,3.4
63,2012-05-01,California,3.17
